,metabolite_id,pH,amount,amount_units,reference,solvent,hmdb_experiment_number,bmrb_accession,database_of_origin,database_of_origin_id,sample_id,frequency,temperature,temperature_units,data_source,real_spectrum_relative_path,multiplet_id1,multiplet_id2,spectrum_id,j
CP:3687.17,SU:324,,,,,,,bmse000745,GISSMO,bmse000745,SA:3687,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000745/nmr/set01/1H'],MT:3687.7,MT:3687.9,SP:3687,6.4116082
CP:3687.18,SU:324,,,,,,,bmse000745,GISSMO,bmse000745,SA:3687,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000745/nmr/set01/1H'],MT:3687.8,MT:3687.9,SP:3687,5.4510303
CP:3688.1,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.1,MT:3688.2,SP:3688,-14.899999
CP:3688.2,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.1,MT:3688.3,SP:3688,-14.899999
CP:3688.3,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.2,MT:3688.3,SP:3688,-14.899999
CP:3688.4,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.5,MT:3688.6,SP:3688,-11.5
CP:3688.5,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.5,MT:3688.7,SP:3688,-11.5
CP:3688.6,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.6,MT:3688.7,SP:3688,-11.5
CP:3688.7,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.8,MT:3688.9,SP:3688,2.170103
CP:3688.8,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.10,MT:3688.11,SP:3688,-11.5
CP:3688.9,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.10,MT:3688.12,SP:3688,-11.5
CP:3688.10,SU:1629,,,,,,,bmse000751,GISSMO,bmse000751,SA:3688,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000751/nmr/set01/1H'],MT:3688.11,MT:3688.12,SP:3688,-11.5
CP:3689.1,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.1,MT:3689.2,SP:3689,-14.900001
CP:3689.2,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.1,MT:3689.3,SP:3689,-14.900001
CP:3689.3,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.1,MT:3689.4,SP:3689,1.5325557
CP:3689.4,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.2,MT:3689.3,SP:3689,-14.900001
CP:3689.5,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.2,MT:3689.4,SP:3689,1.5325557
CP:3689.6,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.3,MT:3689.4,SP:3689,1.5325557
CP:3689.7,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.4,MT:3689.5,SP:3689,7.6441614
CP:3689.8,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.4,MT:3689.6,SP:3689,7.2884257
CP:3689.9,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.4,MT:3689.11,SP:3689,1.3530934
CP:3689.10,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.4,MT:3689.12,SP:3689,1.3530934
CP:3689.11,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.4,MT:3689.13,SP:3689,1.3530934
CP:3689.12,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.5,MT:3689.6,SP:3689,-12.4
CP:3689.13,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.7,MT:3689.8,SP:3689,7.5779699
CP:3689.14,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.7,MT:3689.9,SP:3689,1.2835903
CP:3689.15,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.8,MT:3689.9,SP:3689,7.5257756
CP:3689.16,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.8,MT:3689.10,SP:3689,1.237272
CP:3689.17,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.9,MT:3689.10,SP:3689,7.7438288
CP:3689.18,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.11,MT:3689.12,SP:3689,-14.900001
CP:3689.19,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.11,MT:3689.13,SP:3689,-14.900001
CP:3689.20,SU:1997,,,,,,,bmse000989,GISSMO,bmse000989,SA:3689,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000989/nmr/set01/1H'],MT:3689.12,MT:3689.13,SP:3689,-14.900001
CP:3690.1,SU:86,,,,,,,bmse000037,GISSMO,bmse000037,SA:3690,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000037/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set01/1']",MT:3690.1,MT:3690.2,SP:3690,-15.9396545
CP:3690.2,SU:86,,,,,,,bmse000037,GISSMO,bmse000037,SA:3690,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000037/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set01/1']",MT:3690.1,MT:3690.3,SP:3690,8.8391069
CP:3690.3,SU:86,,,,,,,bmse000037,GISSMO,bmse000037,SA:3690,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000037/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set01/1']",MT:3690.1,MT:3690.4,SP:3690,6.2358859
CP:3690.4,SU:86,,,,,,,bmse000037,GISSMO,bmse000037,SA:3690,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000037/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set01/1']",MT:3690.2,MT:3690.3,SP:3690,6.8022519
CP:3690.5,SU:86,,,,,,,bmse000037,GISSMO,bmse000037,SA:3690,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000037/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set01/1']",MT:3690.2,MT:3690.4,SP:3690,8.9199677
CP:3690.6,SU:86,,,,,,,bmse000037,GISSMO,bmse000037,SA:3690,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000037/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set01/1']",MT:3690.3,MT:3690.4,SP:3690,-14.8676621
CP:3690.7,SU:86,,,,,,,bmse000037,GISSMO,bmse000037,SA:3690,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000037/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set01/1']",MT:3690.3,MT:3690.5,SP:3690,4.7330108
CP:3690.8,SU:86,,,,,,,bmse000037,GISSMO,bmse000037,SA:3690,499.84,,,xml,"['BMRB/bmrb_metabolomics/bmse000037/nmr/set02/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set03/1', 'BMRB/bmrb_metabolomics/bmse000037/nmr/set01/1']",MT:3690.4,MT:3690.5,SP:3690,7.2285919
CP:3691.1,SU:1531,,,,,,,bmse000584,GISSMO,bmse000584,SA:3691,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000584/nmr/set01/1H'],MT:3691.1,MT:3691.2,SP:3691,-14.899999
CP:3691.2,SU:1531,,,,,,,bmse000584,GISSMO,bmse000584,SA:3691,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000584/nmr/set01/1H'],MT:3691.1,MT:3691.3,SP:3691,-14.899999
CP:3691.3,SU:1531,,,,,,,bmse000584,GISSMO,bmse000584,SA:3691,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000584/nmr/set01/1H'],MT:3691.2,MT:3691.3,SP:3691,-14.899999
CP:3691.4,SU:1531,,,,,,,bmse000584,GISSMO,bmse000584,SA:3691,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000584/nmr/set01/1H'],MT:3691.4,MT:3691.6,SP:3691,1.9963727
CP:3691.5,SU:1531,,,,,,,bmse000584,GISSMO,bmse000584,SA:3691,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000584/nmr/set01/1H'],MT:3691.5,MT:3691.6,SP:3691,8.2093814
CP:3691.6,SU:1531,,,,,,,bmse000584,GISSMO,bmse000584,SA:3691,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000584/nmr/set01/1H'],MT:3691.7,MT:3691.8,SP:3691,-11.5
CP:3691.7,SU:1531,,,,,,,bmse000584,GISSMO,bmse000584,SA:3691,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000584/nmr/set01/1H'],MT:3691.7,MT:3691.9,SP:3691,-11.5
CP:3691.8,SU:1531,,,,,,,bmse000584,GISSMO,bmse000584,SA:3691,499.84,,,xml,['BMRB/bmrb_metabolomics/bmse000584/nmr/set01/1H'],MT:3691.8,MT:3691.9,SP:3691,-11.5
CP:3692.1,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.1,MT:3692.2,SP:3692,-12.5
CP:3692.2,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.1,MT:3692.3,SP:3692,-12.5
CP:3692.3,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.1,MT:3692.4,SP:3692,7.182501
CP:3692.4,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.1,MT:3692.5,SP:3692,7.1824951
CP:3692.5,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.2,MT:3692.3,SP:3692,-12.5
CP:3692.6,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.2,MT:3692.4,SP:3692,7.182501
CP:3692.7,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.2,MT:3692.5,SP:3692,7.1824951
CP:3692.8,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.3,MT:3692.4,SP:3692,7.182501
CP:3692.9,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.3,MT:3692.5,SP:3692,7.1824951
CP:3692.10,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.4,MT:3692.5,SP:3692,-12.4
CP:3692.11,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.4,MT:3692.6,SP:3692,7.9
CP:3692.12,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.4,MT:3692.7,SP:3692,7.9
CP:3692.13,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.5,MT:3692.6,SP:3692,7.9
CP:3692.14,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.5,MT:3692.7,SP:3692,7.9
CP:3692.15,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.6,MT:3692.7,SP:3692,-12.4
CP:3692.16,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.6,MT:3692.8,SP:3692,7.9
CP:3692.17,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.6,MT:3692.9,SP:3692,7.9
CP:3692.18,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.7,MT:3692.8,SP:3692,7.9
CP:3692.19,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.7,MT:3692.9,SP:3692,7.9
CP:3692.20,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.8,MT:3692.9,SP:3692,-12.4
CP:3692.21,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.8,MT:3692.10,SP:3692,7.9
CP:3692.22,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.8,MT:3692.11,SP:3692,7.9
CP:3692.23,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.9,MT:3692.10,SP:3692,7.9
CP:3692.24,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.9,MT:3692.11,SP:3692,7.9
CP:3692.25,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.10,MT:3692.11,SP:3692,-12.4
CP:3692.26,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.12,MT:3692.13,SP:3692,-12.4
CP:3692.27,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.12,MT:3692.14,SP:3692,7.9
CP:3692.28,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.12,MT:3692.15,SP:3692,7.9
CP:3692.29,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.13,MT:3692.14,SP:3692,7.9
CP:3692.30,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.13,MT:3692.15,SP:3692,7.9
CP:3692.31,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.14,MT:3692.15,SP:3692,-12.4
CP:3692.32,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.14,MT:3692.16,SP:3692,7.9
CP:3692.33,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.14,MT:3692.17,SP:3692,7.9
CP:3692.34,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.15,MT:3692.16,SP:3692,7.9
CP:3692.35,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.15,MT:3692.17,SP:3692,7.9
CP:3692.36,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.16,MT:3692.17,SP:3692,-12.4
CP:3692.37,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.16,MT:3692.18,SP:3692,7.9
CP:3692.38,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.16,MT:3692.19,SP:3692,7.9
CP:3692.39,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.17,MT:3692.18,SP:3692,7.9
CP:3692.40,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.17,MT:3692.19,SP:3692,7.9
CP:3692.41,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.18,MT:3692.19,SP:3692,-12.4
CP:3692.42,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.20,MT:3692.21,SP:3692,-12.4
CP:3692.43,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.20,MT:3692.22,SP:3692,7.9
CP:3692.44,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.20,MT:3692.23,SP:3692,7.9
CP:3692.45,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.21,MT:3692.22,SP:3692,7.9
CP:3692.46,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.21,MT:3692.23,SP:3692,7.9
CP:3692.47,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.22,MT:3692.23,SP:3692,-12.4
CP:3692.48,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.22,MT:3692.24,SP:3692,7.9
CP:3692.49,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.22,MT:3692.25,SP:3692,7.9
CP:3692.50,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.23,MT:3692.24,SP:3692,7.9
CP:3692.51,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.23,MT:3692.25,SP:3692,7.9
CP:3692.52,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.24,MT:3692.25,SP:3692,-12.4
CP:3692.53,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.24,MT:3692.26,SP:3692,7.9
CP:3692.54,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.24,MT:3692.27,SP:3692,7.9
CP:3692.55,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.25,MT:3692.26,SP:3692,7.9
CP:3692.56,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.25,MT:3692.27,SP:3692,7.9
CP:3692.57,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.26,MT:3692.27,SP:3692,-12.4
CP:3692.58,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.26,MT:3692.28,SP:3692,7.7697185
CP:3692.59,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.26,MT:3692.29,SP:3692,7.7697185
CP:3692.60,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.27,MT:3692.28,SP:3692,7.7697606
CP:3692.61,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.27,MT:3692.29,SP:3692,7.7697606
CP:3692.62,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.28,MT:3692.29,SP:3692,-12.4
CP:3692.63,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.28,MT:3692.30,SP:3692,7.171051
CP:3692.64,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.28,MT:3692.31,SP:3692,7.171051
CP:3692.65,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.29,MT:3692.30,SP:3692,7.171051
CP:3692.66,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.29,MT:3692.31,SP:3692,7.171051
CP:3692.67,SU:133,,,,,,,bmse000590,GISSMO,bmse000590,SA:3692,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000590/nmr/set01/1H'],MT:3692.30,MT:3692.31,SP:3692,-12.4
CP:3693.1,SU:448,,,,,,,bmse000209,GISSMO,bmse000209,SA:3693,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000209/nmr/set01/1H'],MT:3693.1,MT:3693.2,SP:3693,-16.5068506
CP:3693.2,SU:448,,,,,,,bmse000209,GISSMO,bmse000209,SA:3693,400.13,,,xml,['BMRB/bmrb_metabolomics/bmse000209/nmr/set01/1H'],MT:3693.1,MT:3693.3,SP:3693,2.3844354
